"date","Price_1BC","Price_2BO","Price_3BL","Price_4BZ","Price_5CO","Price_6CW","Price_7DANS","Price_8BOW","Price_9DPRB","Price_10GD","Price_11GS","Price_12IZ","Price_13NO","Price_14NW","Price_15OHIB","Price_16OD","Price_17ON","Price_18OO","Price_19SV","Price_20WGM","Price_21WP","Price_22ZUID"
"2021-12-16",174.454545454545,127.157894736842,136.79435483871,129.196428571429,174.773246329527,181.145161290323,144.4,160.563591022444,175.244122965642,99.0454545454545,125.638554216867,178.05,138.881720430108,128.375,141.746341463415,119.083333333333,176.211155378486,154.738019169329,110.663366336634,164.170068027211,161.520215633423,182.392857142857
"2021-12-17",178.333333333333,128.578947368421,141.221774193548,130.446428571429,183.593137254902,193.981566820276,147.06,165.879052369077,182.104882459313,98.8636363636364,134.710843373494,183.19375,140.086021505376,131.375,147.843902439024,123.416666666667,185.638554216867,158.205128205128,113.267326732673,173.421768707483,167.835135135135,188.296703296703
"2021-12-18",179.424242424242,128.631578947368,141.733870967742,130.857142857143,187.017973856209,196.785714285714,148.68,167.265586034913,183.801084990958,99.0454545454545,137.180722891566,182.85,142.172043010753,131.875,150.941463414634,126.944444444444,186.887550200803,159.679487179487,114.326732673267,174.054421768707,169.694594594595,190.145604395604
"2021-12-19",176.787878787879,127.210526315789,137.697580645161,128.428571428571,182.305057096248,187.245391705069,143.2,162.279650436954,177.873417721519,98.3863636363636,126.927710843373,178.74375,141.279569892473,129.941176470588,144.458536585366,119.583333333333,179.059760956175,154.846645367412,111.445544554455,164.632653061224,163.657681940701,182.598901098901
"2021-12-20",177.060606060606,127.210526315789,137.725806451613,129.553571428571,185.396411092985,186.170506912442,145.12,162.551810237203,176.641304347826,99.6136363636364,124.289156626506,178.225,141.204301075269,129.235294117647,145.868292682927,120.083333333333,178.075697211155,156.233226837061,112.693069306931,164.353741496599,163.614555256065,183.620879120879
"2021-12-21",177.060606060606,127.210526315789,137.834677419355,129.553571428571,187.337683523654,186.383640552995,145.44,162.697877652934,176.317028985507,99.8181818181818,124.421686746988,178.25625,141.204301075269,137.352941176471,145.39512195122,120.388888888889,177.434262948207,156.019230769231,112.990099009901,164.238095238095,163.037735849057,183.406593406593
"2021-12-22",177.181818181818,127.210526315789,139.141129032258,129.553571428571,185.769983686786,185.940023068051,145.42,163.392768079801,177.135869565217,99.8409090909091,124.493975903614,178.31875,141.47311827957,137.955882352941,145.229268292683,122.194444444444,177.980079681275,155.900641025641,113.009900990099,164.87074829932,163.514824797844,183.818681318681
"2021-12-23",183.181818181818,127.473684210526,140.947580645161,131.446428571429,190.290375203915,191.521889400922,146.02,165.122194513716,178.847826086957,103.136363636364,125.903614457831,178.5125,145.612903225806,138.639705882353,146.614634146341,121.5,181.474103585657,157.076923076923,113.752475247525,165.482993197279,166.493261455526,185.958791208791
"2021-12-24",183.969696969697,128.894736842105,144.463709677419,135.142857142857,199.659574468085,206.0633640553,152.42,172.128428927681,187.949275362319,106.159090909091,137.915662650602,186.04375,148.462365591398,140.360294117647,154.941463414634,131.055555555556,192.698795180723,161.704180064309,117.930693069307,182.326530612245,174.6,194.774725274725
"2021-12-25",184.818181818182,128.894736842105,145.834677419355,135.178571428571,200.436988543372,209.359447004608,152.4,172.821695760599,189.813405797101,108.227272727273,140.493975903614,185.33125,148.89247311828,141.367647058824,157.278048780488,130.833333333333,194.44578313253,162.829581993569,118.554455445545,183.30612244898,175.048648648649,195.200549450549
"2021-12-26",184.090909090909,127.473684210526,142.306451612903,133.357142857143,194.617021276596,201.442396313364,153.22,170.093516209476,184.699275362319,106.931818181818,131.060240963855,183.775,150.430107526882,142.375,151.765853658537,131.055555555556,191.103585657371,159.996794871795,116.910891089109,174.551020408163,172.250673854447,192.065934065934
"2021-12-27",181,129.368421052632,142.133064516129,134.571428571429,196.299509001637,205.332949308756,155.24,170.694513715711,187.027173913043,100.204545454545,129.168674698795,182.80625,146.494623655914,142.125,154.117073170732,127.861111111111,189.784860557769,163.319488817891,118.09900990099,173.598639455782,172.363881401617,194.387362637363
"2021-12-28",183.69696969697,128.315789473684,142.991935483871,134.910714285714,199.949263502455,207.039306358382,156.16,170.630922693267,188.219202898551,99.5909090909091,134.012048192771,183.03125,145.967741935484,143.014705882353,155.175609756098,127.138888888889,191.342629482072,164.162939297125,118.336633663366,172.081632653061,173.00539083558,194.876373626374
"2021-12-29",184.272727272727,128.315789473684,144.318548387097,141.678571428571,212.490163934426,212.991907514451,158.36,173.845386533666,190.981884057971,104.636363636364,136.44578313253,185.95625,145.956989247312,143.544117647059,160.414634146341,132.5,190.644,165.112179487179,121.554455445545,172.972789115646,177.603773584906,198.697802197802
"2021-12-30",184.424242424242,128.842105263158,150.112903225806,144.678571428571,225.5,224.217844727694,164.28,180.328339575531,198.764492753623,104.272727272727,146.036144578313,184.622641509434,149.795698924731,147.360294117647,165.414634146341,141.25,205.3,169.714743589744,126.326732673267,177.850340136054,183.301886792453,211.920110192837
"2021-12-31",185.454545454545,131.210526315789,158.096774193548,157.767857142857,246.645320197044,247.402085747393,187.3,190.696629213483,214.083182640145,106.659090909091,173.457831325301,189.861635220126,149.10752688172,154.169117647059,182.049019607843,159.611111111111,214.702040816327,184.201923076923,137.564356435644,182.393103448276,193.540540540541,223.069060773481
"2022-01-01",184.787878787879,134.315789473684,151.520161290323,145.857142857143,232.044334975369,229.331402085747,156.7,183.1822721598,201.222423146474,105.227272727273,164.325301204819,185.251572327044,147.655913978495,149.036764705882,170.455882352941,143.972222222222,211.178137651822,175.00641025641,128.742574257426,177.4,184.545945945946,208.666666666667
"2022-01-02",183.636363636364,132.894736842105,141.66935483871,133.982142857143,199.749180327869,204.638985005767,148.66,169.602996254682,184.723327305606,100.954545454545,131.084337349398,181.427672955975,143.086021505376,138,150.429268292683,129.388888888889,192.800796812749,162.111821086262,116.960396039604,165.925170068027,170.105121293801,191.486263736264
"2022-01-03",177.090909090909,131.842105263158,139.028225806452,132.017857142857,191.753670473083,193.678571428571,147.18,167.151930261519,179.781193490054,100.227272727273,127.493975903614,181.05625,141.688172043011,135.338235294118,145.219512195122,127.805555555556,182.633466135458,157.284345047923,113.029702970297,164.190476190476,165.975741239892,186.945054945055
"2022-01-04",176.727272727273,131.842105263158,138.286290322581,131.035714285714,188.515497553018,190.609447004608,147.14,164.155666251557,178.041591320072,99.1363636363636,127.168674698795,181.025,141.548387096774,135.632352941176,143.507317073171,128.166666666667,180.573705179283,156.11821086262,112.257425742574,163.47619047619,163.212938005391,185.892857142857
"2022-01-05",174.909090909091,131.842105263158,137.451612903226,130.982142857143,186.011419249592,189.951612903226,147.02,163.592777085928,177.665461121157,98.6136363636364,127.831325301205,179.8375,140.634408602151,135.544117647059,144.185365853659,127.527777777778,180.410358565737,155.223642172524,111.70297029703,164.374149659864,163.021563342318,184.436813186813
"2022-01-06",174.909090909091,131.526315789474,137.596774193548,131.017857142857,186.078303425775,191.09331797235,146.2,163.372353673724,177.276672694394,98.8636363636364,127.78313253012,179.775,140.215053763441,133.992647058824,143.717073170732,127.888888888889,180.561752988048,155.520766773163,111.544554455446,164.959183673469,162.795148247978,184.395604395604
"2022-01-07",178.060606060606,131.526315789474,141.802419354839,133.196428571429,192.671031096563,201.748847926267,147.48,167.315068493151,182.848101265823,99.4090909090909,137.578313253012,183.20625,141.870967741935,135.463235294118,149.048780487805,132.666666666667,185.819277108434,158.576923076923,113.485148514851,173.768707482993,166.624324324324,188.958791208791
"2022-01-08",178.030303030303,131.526315789474,141.806451612903,133.232142857143,193.860883797054,201.438940092166,147.94,167.493150684931,183.875226039783,99.3409090909091,139.614457831325,182.7375,141.806451612903,135.867647058824,149.121951219512,135.361111111111,186.341365461847,158.987179487179,114.287128712871,172.56462585034,167.056756756757,189.961538461538
"2022-01-09",174.909090909091,131.526315789474,136.604838709677,129.035714285714,184.184339314845,188.59331797235,145.64,162.346201743462,175.717902350814,99.5227272727273,126.084337349398,179.03125,140.430107526882,132.882352941176,144.151219512195,125.833333333333,181.533864541833,154.437699680511,110.009900990099,164,161.832884097035,180.692307692308
"2022-01-10",174.606060606061,130.473684210526,136.572580645161,129.035714285714,183.257748776509,186.971198156682,145.96,161.39601494396,175.652802893309,99.1818181818182,125.807228915663,179.31875,137.290322580645,131.022058823529,143.634146341463,121.722222222222,179.155378486056,153.776357827476,110.80198019802,163.367346938776,160.684636118598,181.467032967033
"2022-01-11",174.606060606061,130.473684210526,136.790322580645,129.035714285714,183.538336052202,186.582949308756,145.8,161.241594022416,175.341772151899,99.1136363636364,125.686746987952,178.8125,137.05376344086,130.867647058824,143.663414634146,121.722222222222,178.693227091633,153.738019169329,110.80198019802,163.394557823129,160.382749326146,181.195054945055
"2022-01-12",174.606060606061,130.473684210526,136.596774193548,129.035714285714,183.68515497553,186.665898617512,145.76,161.205479452055,175.475587703436,99.1363636363636,125.626506024096,178.875,137.05376344086,130.529411764706,143.287804878049,121.722222222222,178.637450199203,153.680511182109,110.80198019802,163.380952380952,160.4474393531,180.769230769231
"2022-01-13",174.606060606061,130.473684210526,136.568548387097,129.035714285714,183.911908646003,187.420506912442,145.72,161.383561643836,175.826401446655,99.1590909090909,125.698795180723,178.53125,137.591397849462,130.558823529412,143.570731707317,121.944444444444,178.107569721116,154.05750798722,111,163.823129251701,160.641509433962,180.909340659341
"2022-01-14",177.727272727273,130.473684210526,141.947580645161,131.339285714286,193.754901960784,199.620967741935,147.58,166.109589041096,182.54972875226,100.181818181818,136.614457831325,182.23125,139.129032258065,132.411764705882,149.541463414634,126.777777777778,183.574297188755,157.108974358974,113.009900990099,171.809523809524,165.378378378378,186.03021978022
"2022-01-15",177.636363636364,130.473684210526,142.387096774194,131.339285714286,194.174836601307,200.983870967742,147.88,166.687422166874,183.23869801085,100.25,138.542168674699,182.7,139.075268817204,132.617647058824,149.39512195122,130.75,183.879518072289,157.512820512821,113.792079207921,171.707482993197,166.02972972973,186.46978021978
"2022-01-16",174.909090909091,130.473684210526,137.350806451613,129.035714285714,182.653594771242,186.943548387097,145.38,161.439601494396,175.989150090416,99.3863636363636,125.614457831325,179.09375,137.913978494624,130.573529411765,144.029268292683,121.027777777778,178.872509960159,153.785942492013,110.504950495049,163.156462585034,161.091644204852,180.090659340659
"2022-01-17",174.606060606061,130.473684210526,136.887096774194,129.035714285714,180.179738562092,186.33064516129,145.56,161.103362391034,174.839059674503,99.25,125.542168674699,177.96875,136.94623655914,130.095588235294,143.507317073171,121.944444444444,178.462151394422,153.447284345048,111.049504950495,163.122448979592,161.086253369272,180.912087912088
"2022-01-18",174.606060606061,130.473684210526,136.491935483871,129.035714285714,180.897058823529,186.190092165899,145.58,161.032378580324,174.696202531646,99.2272727272727,125.686746987952,177.96875,136.94623655914,130.132352941176,143.234146341463,121.944444444444,178.338645418327,153.456869009585,111.049504950495,162.993197278912,161.00539083558,180.758241758242
"2022-01-19",174.606060606061,130.473684210526,136.766129032258,129.035714285714,181.302287581699,186.091013824885,145.58,161.014943960149,174.721518987342,99.25,125.89156626506,178.03125,136.94623655914,130.654411764706,142.585365853659,121.944444444444,178.390438247012,153.456869009585,111.049504950495,162.993197278912,161.091644204852,180.543956043956
"2022-01-20",174.606060606061,130.473684210526,137.108870967742,129.035714285714,181.62908496732,187.210829493088,145.54,161.194271481943,174.958408679928,99.2727272727273,125.602409638554,178.275,137.483870967742,130.705882352941,142.80487804878,122.138888888889,178.729083665339,153.977635782748,111.247524752475,163.687074829932,161.44474393531,180.82967032967
"2022-01-21",177.636363636364,130.473684210526,142.290322580645,131.339285714286,194.06862745098,199.600230414747,147.54,165.93399750934,181.730560578662,100.363636363636,136.265060240964,182.44375,139.021505376344,132.375,148.80487804878,126.805555555556,184.244979919679,156.875,113.108910891089,171.612244897959,166.37027027027,185.788461538462
"2022-01-22",177.636363636364,130.473684210526,142.20564516129,131.339285714286,195.661764705882,201.161290322581,147.78,166.521793275218,182.258589511754,100.431818181818,141.614457831325,182.56875,139.236559139785,133.139705882353,149.526829268293,130.833333333333,184.534136546185,157.371794871795,113.881188118812,171.659863945578,166.897297297297,186.42032967033
"2022-01-23",174.909090909091,130.473684210526,137.334677419355,129.035714285714,181.968954248366,187.610599078341,145.54,161.245330012453,175.088607594937,99.25,132.265060240964,178.21875,137.806451612903,131.169117647059,143.009756097561,121.055555555556,179.980079681275,154.332268370607,110.504950495049,163.081632653061,161.684636118598,180.324175824176
"2022-01-24",174.606060606061,130.473684210526,136.907258064516,129.035714285714,179.825163398693,186.626728110599,145.52,160.997509339975,174.833634719711,99.25,132.530120481928,177.85625,137.430107526882,130.757352941176,142.717073170732,119.972222222222,179.067729083665,153.073482428115,111.069306930693,163.054421768707,161.285714285714,180.931318681319
"2022-01-25",174.606060606061,130.473684210526,136.939516129032,129.035714285714,180.398692810458,186.670506912442,145.8,161.012453300125,174.882459312839,99.25,125.939759036145,177.85625,137.430107526882,130.786764705882,142.80487804878,119.972222222222,178.633466135458,153.20447284345,111.049504950495,163.142857142857,161.080862533693,180.802197802198
"2022-01-26",174.606060606061,130.473684210526,137.237903225806,129.035714285714,180.893790849673,186.529953917051,146.02,160.961394769614,174.466546112116,99.3181818181818,125.939759036145,177.91875,137.430107526882,130.455882352941,142.59512195122,121.111111111111,178.653386454183,153.351437699681,111.049504950495,163.142857142857,161.309973045822,180.903846153846
"2022-01-27",174.606060606061,130.473684210526,137.879032258065,129.035714285714,182.540849673203,187.40668202765,145.86,161.063511830635,175.048824593128,99.3409090909091,125.240963855422,177.65625,137.967741935484,130.566176470588,142.926829268293,121.111111111111,179.298804780876,153.610223642173,111.089108910891,163.721088435374,161.601078167116,182.129120879121
"2022-01-28",177.636363636364,130.473684210526,143.116935483871,131.339285714286,194.495098039216,201.459677419355,148.14,166.242839352428,182.712477396022,100.363636363636,136.277108433735,182.26875,139.021505376344,132.573529411765,148.887804878049,126.027777777778,184.899598393574,157.435897435897,112.990099009901,171.666666666667,165.905405405405,187.016483516484
"2022-01-29",177.636363636364,130.473684210526,142.060483870968,131.339285714286,195.285947712418,202.532258064516,148.42,167.12204234122,183.470162748644,100.340909090909,139.421686746988,182.39375,139.236559139785,132.661764705882,149.365853658537,129.611111111111,185.088353413655,157.875,113.732673267327,171.639455782313,166.489189189189,187.771978021978
"2022-01-30",174.909090909091,130.473684210526,136.528225806452,129.035714285714,182.756535947712,187.423963133641,145.82,161.315068493151,175.46835443038,99.2272727272727,125.578313253012,178.3375,137.806451612903,130.801470588235,142.946341463415,120.444444444444,180.545816733068,153.686900958466,110.158415841584,163.238095238095,161.169811320755,180.304945054945
"2022-01-31",173.787878787879,130.473684210526,136.209677419355,129.035714285714,182.127450980392,186.27534562212,145.44,161.534246575342,174.580470162749,99.2272727272727,126.192771084337,177.7125,137.430107526882,130.117647058824,142.931707317073,121.333333333333,178.848605577689,154.32268370607,111.049504950495,163.204081632653,161.749326145553,180.961538461538
"2022-02-01",174.484848484848,130.473684210526,139.298387096774,128.321428571429,185.851307189542,187.834101382488,145.88,161.901618929016,174.987341772152,99.25,126.228915662651,178.0875,137.05376344086,130.235294117647,143.292682926829,121.305555555556,179.406374501992,154.226837060703,111.90099009901,165.30612244898,160.970350404313,181.681318681319
"2022-02-02",174.484848484848,130.473684210526,139.5,128.321428571429,185.687908496732,187.978110599078,146.52,161.958904109589,174.891500904159,99.2272727272727,126.313253012048,178.11875,137.05376344086,130.625,142.936585365854,121.305555555556,179.446215139442,153.766773162939,111.891089108911,165.34693877551,161.134770889488,181.475274725275
"2022-02-03",174.484848484848,130.473684210526,139.991935483871,128.321428571429,186.300653594771,189.383640552995,146.68,162.104607721046,175.162748643761,99.25,126.180722891566,178.11875,137.05376344086,130.764705882353,144.390243902439,121.305555555556,179.98406374502,154.472843450479,111.80198019802,165.945578231293,161.269541778976,182.046703296703
"2022-02-04",177.515151515152,130.473684210526,145.407258064516,131.517857142857,197.666666666667,203.808755760369,148.6,167.495641344956,182.171790235081,100.022727272727,142.349397590361,182.65,138.645161290323,132.492647058824,149.873170731707,126.583333333333,185.345381526104,157.727564102564,113.841584158416,173.258503401361,165.543243243243,186.986263736264
"2022-02-05",177.575757575758,130.473684210526,143.744939271255,131.517857142857,199.408496732026,205.043778801843,149.02,167.348692403487,182.452079566004,100.068181818182,139.759036144578,182.33125,138.860215053763,132.676470588235,150.351219512195,130.361111111111,186.080321285141,158.663461538462,114.247524752475,173.292517006803,165.827027027027,187.763736263736
"2022-02-06",174.818181818182,130.473684210526,142.298387096774,128.321428571429,187.063725490196,189.444700460829,146.2,161.693648816937,176.670886075949,99.0681818181818,125.927710843373,179.18125,137.161290322581,130.845588235294,143.560975609756,121.138888888889,181.609561752988,153.782747603834,111.485148514851,165.367346938776,160.78167115903,181.898351648352
"2022-02-07",174.484848484848,130.473684210526,143.213709677419,129.607142857143,186.635620915033,188.869815668203,146.62,161.897882938979,176.386980108499,99.0681818181818,127.566265060241,178.05625,137.05376344086,130.647058823529,142.951219512195,121.861111111111,180.195219123506,154.648562300319,113.227722772277,165.095238095238,160.590296495957,184.848901098901
"2022-02-08",174.484848484848,130.473684210526,143.971774193548,129.607142857143,186.960784313725,188.722350230415,146.92,161.870485678705,176.520795660036,99.1136363636364,129.734939759036,178.05625,137.05376344086,130.522058823529,143.136585365854,121.861111111111,180.075697211155,154.635782747604,114.316831683168,165.156462585034,160.814016172507,185.076923076923
"2022-02-09",174.484848484848,130.473684210526,143.758064516129,129.607142857143,186.588235294118,189.438940092166,147.06,161.778331257783,176.475587703436,99.1590909090909,130.361445783133,178.11875,137.05376344086,130.522058823529,143.424390243902,121.861111111111,180.035856573705,154.683706070288,114.346534653465,165.163265306122,160.55795148248,184.914835164835
"2022-02-10",174.484848484848,130.473684210526,143.782258064516,129.660714285714,188.87091503268,190.566820276498,147.36,162.107098381071,176.652802893309,99.1363636363636,130.289156626506,178.11875,137.05376344086,130.617647058824,144.165853658537,121.805555555556,180.549800796813,154.945686900958,113.742574257426,165.931972789116,160.851752021563,184.804945054945
"2022-02-11",177.575757575758,130.473684210526,148.475806451613,132.803571428571,200.09477124183,203.247113163972,149.24,168.163138231631,183.370705244123,100.454545454545,137.55421686747,182.93125,138.913978494624,132.566176470588,148.814634146341,129.083333333333,191.674698795181,158.362179487179,113.90099009901,173.190476190476,166.343243243243,188.571428571429
"2022-02-12",177.969696969697,130.473684210526,148.491935483871,131.589285714286,202.872549019608,205.928406466513,149.28,169.155666251557,184.786618444846,100.522727272727,140.518072289157,183.25,139.451612903226,132.779411764706,149.214634146341,130.888888888889,192.835341365462,159.403846153846,114.752475247525,173.30612244898,167.345945945946,188.049450549451
"2022-02-13",175.060606060606,130.473684210526,139.697580645161,128.321428571429,191.080065359477,194.447004608295,147.32,163.956413449564,179.339963833635,99.6590909090909,126.650602409639,179.54375,137.698924731183,130.757352941176,144.853658536585,121.972222222222,187.768924302789,155.584664536741,110.950495049505,165.224489795918,163.094339622642,182.489010989011
"2022-02-14",174.484848484848,130.473684210526,139.685483870968,128.321428571429,188.364379084967,191.720046082949,146.26,162.92901618929,178.010849909584,99.1136363636364,126.228915662651,178.4,137.591397849462,130.551470588235,145.439024390244,121.805555555556,181.314741035857,155.578274760383,111.475247524752,165.12925170068,161.595687331536,182.447802197802
"2022-02-15",174.484848484848,130.473684210526,140.028225806452,128.321428571429,187.834967320261,191.163594470046,146.38,162.87795765878,177.048824593128,99.1590909090909,126.385542168675,178.0875,137.05376344086,130.522058823529,143.282926829268,122.166666666667,180.430278884462,154.693290734824,111.475247524752,165.122448979592,160.735849056604,182.054945054945
"2022-02-16",174.484848484848,130.473684210526,139.629032258065,128.321428571429,187.253267973856,190.028801843318,145.92,162.656288916563,175.786618444846,99.1590909090909,126.650602409639,178.15,137.05376344086,130.536764705882,142.873170731707,122.166666666667,180.334661354582,155.185303514377,111.544554455446,165.319727891156,160.393530997305,182.447802197802
"2022-02-17",174.484848484848,130.473684210526,140.41935483871,128.321428571429,189.446078431373,191.602534562212,146.2,163.083437110834,176.041591320072,99.2272727272727,126.951807228916,178.2625,137.05376344086,130.676470588235,143.458536585366,121.972222222222,180.490039840637,155.182108626198,111.772277227723,165.850340136054,160.649595687332,182.453296703297
"2022-02-18",177.636363636364,130.473684210526,144.145748987854,132.428571428571,199.709150326797,202.275981524249,148.7,168.128268991283,182.399638336347,100.181818181818,137.843373493976,182.81875,138.666666666667,132.647058823529,148.839024390244,128.972222222222,185.506024096386,157.450160771704,113.752475247525,173.068027210884,165.440540540541,187.912087912088
"2022-02-19",177.69696969697,131.526315789474,145.093117408907,132.428571428571,200.980392156863,204.714780600462,148.82,168.92403486924,183.556962025316,100.136363636364,139.78313253012,183.56875,138.881720430108,133.375,148.941463414634,131.027777777778,186.78313253012,157.771704180064,114.495049504951,173.231292517007,166.137837837838,188.173076923077
"2022-02-20",174.787878787879,131.526315789474,142.225806451613,130.303571428571,188.267973856209,192.032258064516,145.88,162.966376089664,176.822784810127,99.1136363636364,126.301204819277,179.95625,137.161290322581,131.316176470588,144.214634146341,120.722222222222,182.183266932271,154.658146964856,110.752475247525,165.496598639456,161.061994609164,182.019230769231
"2022-02-21",174.484848484848,131.526315789474,139.875,130.303571428571,187.343137254902,191.116359447005,146.02,162.895392278954,175.933092224231,99.1363636363636,125.855421686747,179.1875,137.05376344086,131.198529411765,143.60487804878,121.638888888889,181.03984063745,154.301282051282,111.475247524752,165.394557823129,160.730458221024,182
"2022-02-22",174.484848484848,131.526315789474,139.818548387097,130.321428571429,187.383986928105,190.940092165899,146.14,162.706102117061,176.108499095841,99.1818181818182,125.674698795181,179.1875,137.05376344086,131.080882352941,143.434146341463,121.305555555556,180.466135458167,153.785256410256,111.445544554455,165.442176870748,160.913746630728,182.39010989011
"2022-02-23",174.969696969697,131.526315789474,139.762096774194,130.410714285714,187.447712418301,191.073732718894,146.72,162.539227895392,177.708860759494,99.2272727272727,125.843373493976,179.25,137.05376344086,130.602941176471,144,121.472222222222,180.470119521912,153.737179487179,111.772277227723,165.462585034014,161.601078167116,182.35989010989
"2022-02-24",174.484848484848,131.526315789474,139.903225806452,130.357142857143,189.686274509804,192.226958525346,146.74,162.902864259029,178.119349005425,99.2727272727273,125.602409638554,179.21875,137.064516129032,130.772058823529,144.307317073171,121.472222222222,182.641434262948,154.5303514377,111.782178217822,166.061224489796,161.77358490566,182.821428571429
"2022-02-25",177.575757575758,131.526315789474,143.425101214575,132.553571428571,200.539215686275,205.554147465438,149.04,167.866749688668,182.96383363472,100.181818181818,137.614457831325,182.61875,138.645161290323,132.595588235294,149.824390243902,129.027777777778,188.281124497992,157.842948717949,113.970297029703,173.462585034014,166.367567567568,187.96978021978
"2022-02-26",177.69696969697,131.526315789474,144.295546558704,132.428571428571,202.111111111111,205.216839677047,149.7,168.378580323786,183.428571428571,100.204545454545,140.072289156627,182.6625,138.860215053763,133.191176470588,150.775609756098,130.805555555556,188.883534136546,158.054487179487,114.465346534653,173.517006802721,166.956756756757,188.447802197802
"2022-02-27",173.787878787879,130.473684210526,141.673387096774,128.321428571429,187.660130718954,191.1866359447,147.08,162.347447073474,176.383363471971,99.1136363636364,126.325301204819,178.89375,137.268817204301,131.139705882353,143.917073170732,120.555555555556,182.139442231076,154.210862619808,110.683168316832,165.755102040816,160.846361185984,182.873626373626
"2022-02-28",173.787878787879,130.473684210526,140.096774193548,128.321428571429,185.372549019608,189.3133640553,146.68,162.596513075965,175.828209764919,99.1136363636364,126.698795180723,178.275,137.376344086022,130.955882352941,143.107317073171,123.25,180.932270916335,154.632587859425,111.851485148515,164.863945578231,160.601078167116,182.274725274725
"2022-03-01",173.787878787879,136.263157894737,140.927419354839,129.928571428571,188.604575163399,193.427419354839,144.58,163.443337484433,176.117540687161,99.2954545454545,127.072289156627,180.55625,137.709677419355,131.713235294118,143.073170731707,123.25,181.366533864542,156,113.425742574257,164.421768707483,162.498652291105,185.28021978022
"2022-03-02",173.787878787879,136.263157894737,140.262096774194,129.928571428571,188.323529411765,193.615207373272,144.66,163.803237858032,176.180831826401,99.3409090909091,127.060240963855,180.61875,137.698924731183,131.779411764706,142.868292682927,123.25,181.350597609562,156.121405750799,113.425742574257,164.448979591837,162.78167115903,184.923076923077
"2022-03-03",173.909090909091,136.263157894737,140.911290322581,129.928571428571,190.400326797386,195.095622119816,144.72,163.758405977584,177.021699819168,99.4090909090909,127.048192771084,180.80625,137.709677419355,131.919117647059,143.082926829268,123.25,181.474103585657,156.492012779553,113.435643564356,165.027210884354,163.026954177898,185.373626373626
"2022-03-04",176.515151515152,136.263157894737,146.358870967742,132.339285714286,200.583333333333,207.655889145497,147.06,168.409713574097,183.121157323689,100.386363636364,142.180722891566,184.49375,138.935483870968,133.625,147.89756097561,130.583333333333,186.610441767068,160.535256410256,115.534653465347,172.340136054422,167.694594594595,191.722527472527
"2022-03-05",178.272727272727,136.263157894737,144.554655870445,132.232142857143,202.065359477124,208.814087759815,147.84,168.897882938979,184.115732368897,100.681818181818,144.21686746988,184.5125,139.129032258065,133.573529411765,148.170731707317,132.833333333333,187.373493975904,161.74358974359,116.158415841584,172.56462585034,168.337837837838,192.024725274725
"2022-03-06",175.484848484848,136.263157894737,140.310483870968,129.928571428571,190.401960784314,195.532258064516,144.64,163.739726027397,176.958408679928,99.4318181818182,129.120481927711,180.79375,137.698924731183,131.470588235294,143.360975609756,121.861111111111,181.713147410359,157.060702875399,112.524752475248,164.489795918367,163.323450134771,183.563186813187
"2022-03-07",175.30303030303,136.263157894737,140.536290322581,129.928571428571,189.683006535948,195.191244239631,144.96,163.814445828144,177.025316455696,99.4318181818182,127.626506024096,180.575,137.698924731183,131.367647058824,143.024390243902,123.611111111111,182.406374501992,157.447284345048,113.415841584158,164.551020408163,163.673854447439,184.376373626374
"2022-03-08",175.30303030303,136.263157894737,140.504032258065,129.928571428571,190.264705882353,195.048387096774,144.06,163.757160647572,177.108499095841,99.4545454545455,127.698795180723,180.575,137.698924731183,131.345588235294,143.219512195122,123.638888888889,181.856573705179,156.897763578275,113.415841584158,164.52380952381,164.495956873315,184.07967032967
"2022-03-09",175.30303030303,136.263157894737,140.814516129032,129.928571428571,190.024509803922,194.256912442396,144.06,163.851805728518,176.942133815552,99.6136363636364,127.698795180723,180.6375,137.698924731183,131.375,143.043902439024,123.666666666667,181.844621513944,156.891373801917,113.415841584158,164.56462585034,164.986522911051,184.571428571429
"2022-03-10",175.30303030303,136.263157894737,141.383064516129,129.928571428571,191.740196078431,195.302995391705,144.18,164.069738480697,177.775768535262,99.7727272727273,127.698795180723,180.49375,137.698924731183,131.595588235294,143.570731707317,123.75,184.027888446215,157.268370607029,113.455445544554,165.272108843537,165.706199460916,185.038461538462
"2022-03-11",178.121212121212,136.263157894737,143.218623481781,132.321428571429,202.519607843137,209.0633640553,147.76,168.78704856787,184.377938517179,100.931818181818,143.012048192771,184.2875,138.924731182796,133.352941176471,150.136585365854,131.555555555556,189.734939759036,160.485530546624,115.207920792079,172.517006802721,171.335135135135,190.101648351648
"2022-03-12",178.515151515152,136.263157894737,144.072874493927,132.25,203.602941176471,208.683602771363,147.76,168.93399750934,184.896925858951,101.318181818182,144.493975903614,184.425,139.129032258065,133.419117647059,150.482926829268,133.583333333333,190.622489959839,161.03536977492,116,172.65306122449,171.232432432432,190.903846153846
"2022-03-13",175.30303030303,136.263157894737,139.58064516129,129.928571428571,191.187908496732,195.850230414747,143.94,164.006226650062,177.685352622061,99.5454545454545,129.10843373494,180.775,137.709677419355,131.485294117647,143.834146341463,121.944444444444,184.609561752988,156.522435897436,112.534653465347,164.367346938776,164.525606469003,184.07967032967
